species	sample	strategy	k	rep	depth	n_truth_cl	n_pred_cl	TP	FP	FN	precision	recall	f1	wall_s	maxrss_mb
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k3_rep4_d5	same	3	4	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.720	95.8
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k3_rep5_d0.5	same	3	5	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.080	16.5
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k3_rep5_d10	same	3	5	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.400	186.3
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k3_rep5_d1	same	3	5	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.160	24.8
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k3_rep5_d3	same	3	5	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.440	63.3
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k3_rep5_d5	same	3	5	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.720	96.0
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep1_d0.5	same	5	1	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.130	22.6
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep1_d10	same	5	1	10	1	1	1	0	0	1.0000	1.0000	1.0000	2.310	301.5
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep1_d1	same	5	1	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.260	39.1
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep1_d3	same	5	1	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.720	95.3
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep1_d5	same	5	1	5	1	1	1	0	0	1.0000	1.0000	1.0000	1.160	155.2
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep2_d0.5	same	5	2	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.130	22.3
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep2_d10	same	5	2	10	1	1	1	0	0	1.0000	1.0000	1.0000	2.360	301.1
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep2_d1	same	5	2	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.260	38.9
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep2_d3	same	5	2	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.740	96.7
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep2_d5	same	5	2	5	1	1	1	0	0	1.0000	1.0000	1.0000	1.200	157.1
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep3_d0.5	same	5	3	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.130	22.9
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep3_d10	same	5	3	10	1	1	1	0	0	1.0000	1.0000	1.0000	2.340	300.3
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep3_d1	same	5	3	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.260	38.8
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep3_d3	same	5	3	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.710	96.1
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep3_d5	same	5	3	5	1	1	1	0	0	1.0000	1.0000	1.0000	1.180	154.7
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep4_d0.5	same	5	4	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.140	22.9
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep4_d10	same	5	4	10	1	1	1	0	0	1.0000	1.0000	1.0000	2.320	298.6
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep4_d1	same	5	4	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.260	39.3
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep4_d3	same	5	4	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.730	96.0
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep4_d5	same	5	4	5	1	1	1	0	0	1.0000	1.0000	1.0000	1.160	153.3
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep5_d0.5	same	5	5	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.130	22.7
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep5_d10	same	5	5	10	1	1	1	0	0	1.0000	1.0000	1.0000	2.340	299.6
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep5_d1	same	5	5	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.250	39.4
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep5_d3	same	5	5	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.710	96.4
Mycobacterium_tuberculosis	Mycobacterium_tuberculosis__same_k5_rep5_d5	same	5	5	5	1	1	1	0	0	1.0000	1.0000	1.0000	1.240	155.1
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep1_d0.5	diff	2	1	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.080	19.6
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep1_d10	diff	2	1	10	2	2	2	0	0	1.0000	1.0000	1.0000	1.130	153.6
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep1_d1	diff	2	1	1	2	1	1	0	1	1.0000	0.5000	0.6667	0.140	27.6
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep1_d3	diff	2	1	3	2	2	2	0	0	1.0000	1.0000	1.0000	0.380	56.2
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep1_d5	diff	2	1	5	2	2	2	0	0	1.0000	1.0000	1.0000	0.570	86.3
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep2_d0.5	diff	2	2	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.080	19.2
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep2_d10	diff	2	2	10	2	2	2	0	0	1.0000	1.0000	1.0000	1.110	152.4
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep2_d1	diff	2	2	1	2	2	2	0	0	1.0000	1.0000	1.0000	0.140	27.1
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep2_d3	diff	2	2	3	2	2	2	0	0	1.0000	1.0000	1.0000	0.360	55.9
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep2_d5	diff	2	2	5	2	2	2	0	0	1.0000	1.0000	1.0000	0.560	83.4
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep3_d0.5	diff	2	3	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.090	19.9
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep3_d10	diff	2	3	10	2	2	2	0	0	1.0000	1.0000	1.0000	1.180	160.0
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep3_d1	diff	2	3	1	2	2	2	0	0	1.0000	1.0000	1.0000	0.140	28.3
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep3_d3	diff	2	3	3	2	2	2	0	0	1.0000	1.0000	1.0000	0.390	57.5
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep3_d5	diff	2	3	5	2	2	2	0	0	1.0000	1.0000	1.0000	0.620	88.0
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep4_d0.5	diff	2	4	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.080	18.8
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep4_d10	diff	2	4	10	2	2	2	0	0	1.0000	1.0000	1.0000	1.030	143.7
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep4_d1	diff	2	4	1	2	2	2	0	0	1.0000	1.0000	1.0000	0.130	27.7
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep4_d3	diff	2	4	3	2	2	2	0	0	1.0000	1.0000	1.0000	0.340	54.2
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep4_d5	diff	2	4	5	2	2	2	0	0	1.0000	1.0000	1.0000	0.570	80.1
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep5_d0.5	diff	2	5	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.080	18.9
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep5_d10	diff	2	5	10	2	2	2	0	0	1.0000	1.0000	1.0000	1.090	143.4
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep5_d1	diff	2	5	1	2	2	2	0	0	1.0000	1.0000	1.0000	0.130	26.6
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep5_d3	diff	2	5	3	2	2	2	0	0	1.0000	1.0000	1.0000	0.330	56.3
Phocaeicola_dorei	Phocaeicola_dorei__diff_k2_rep5_d5	diff	2	5	5	2	2	2	0	0	1.0000	1.0000	1.0000	0.540	80.4
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep1_d0.5	diff	3	1	0.5	3	2	2	0	1	1.0000	0.6667	0.8000	0.100	22.9
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep1_d10	diff	3	1	10	3	3	3	0	0	1.0000	1.0000	1.0000	1.510	202.8
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep1_d1	diff	3	1	1	3	2	2	0	1	1.0000	0.6667	0.8000	0.180	32.4
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep1_d3	diff	3	1	3	3	2	2	0	1	1.0000	0.6667	0.8000	0.470	69.3
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep1_d5	diff	3	1	5	3	2	2	0	1	1.0000	0.6667	0.8000	0.800	111.7
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep2_d0.5	diff	3	2	0.5	3	2	2	0	1	1.0000	0.6667	0.8000	0.100	24.6
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep2_d10	diff	3	2	10	3	3	3	0	0	1.0000	1.0000	1.0000	1.650	228.2
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep2_d1	diff	3	2	1	3	3	3	0	0	1.0000	1.0000	1.0000	0.200	34.4
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep2_d3	diff	3	2	3	3	3	3	0	0	1.0000	1.0000	1.0000	0.520	76.8
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep2_d5	diff	3	2	5	3	3	3	0	0	1.0000	1.0000	1.0000	0.830	119.8
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep3_d0.5	diff	3	3	0.5	3	2	2	0	1	1.0000	0.6667	0.8000	0.110	25.6
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep3_d10	diff	3	3	10	3	3	3	0	0	1.0000	1.0000	1.0000	1.780	230.9
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep3_d1	diff	3	3	1	3	2	2	0	1	1.0000	0.6667	0.8000	0.210	34.8
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep3_d3	diff	3	3	3	3	3	3	0	0	1.0000	1.0000	1.0000	0.530	78.1
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep3_d5	diff	3	3	5	3	3	3	0	0	1.0000	1.0000	1.0000	0.870	121.6
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep4_d0.5	diff	3	4	0.5	3	2	2	0	1	1.0000	0.6667	0.8000	0.110	24.5
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep4_d10	diff	3	4	10	3	3	3	0	0	1.0000	1.0000	1.0000	1.760	230.5
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep4_d1	diff	3	4	1	3	3	3	0	0	1.0000	1.0000	1.0000	0.200	34.9
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep4_d3	diff	3	4	3	3	3	3	0	0	1.0000	1.0000	1.0000	0.520	78.5
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep4_d5	diff	3	4	5	3	3	3	0	0	1.0000	1.0000	1.0000	0.850	120.0
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep5_d0.5	diff	3	5	0.5	3	2	2	0	1	1.0000	0.6667	0.8000	0.130	24.5
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep5_d10	diff	3	5	10	3	3	3	0	0	1.0000	1.0000	1.0000	1.710	231.3
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep5_d1	diff	3	5	1	3	3	3	0	0	1.0000	1.0000	1.0000	0.190	35.7
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep5_d3	diff	3	5	3	3	3	3	0	0	1.0000	1.0000	1.0000	0.560	76.9
Phocaeicola_dorei	Phocaeicola_dorei__diff_k3_rep5_d5	diff	3	5	5	3	3	3	0	0	1.0000	1.0000	1.0000	0.870	120.3
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep1_d0.5	diff	5	1	0.5	5	4	4	0	1	1.0000	0.8000	0.8889	0.170	31.2
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep1_d10	diff	5	1	10	5	5	5	0	0	1.0000	1.0000	1.0000	2.790	364.3
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep1_d1	diff	5	1	1	5	5	5	0	0	1.0000	1.0000	1.0000	0.320	50.8
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep1_d3	diff	5	1	3	5	5	5	0	0	1.0000	1.0000	1.0000	0.940	120.2
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep1_d5	diff	5	1	5	5	5	5	0	0	1.0000	1.0000	1.0000	1.420	187.6
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep2_d0.5	diff	5	2	0.5	5	4	4	0	1	1.0000	0.8000	0.8889	0.160	29.8
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep2_d10	diff	5	2	10	5	5	5	0	0	1.0000	1.0000	1.0000	2.590	322.7
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep2_d1	diff	5	2	1	5	4	4	0	1	1.0000	0.8000	0.8889	0.290	48.6
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep2_d3	diff	5	2	3	5	5	5	0	0	1.0000	1.0000	1.0000	0.820	111.1
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep2_d5	diff	5	2	5	5	5	5	0	0	1.0000	1.0000	1.0000	1.280	171.9
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep3_d0.5	diff	5	3	0.5	5	4	4	0	1	1.0000	0.8000	0.8889	0.160	30.8
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep3_d10	diff	5	3	10	5	5	5	0	0	1.0000	1.0000	1.0000	2.660	341.7
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep3_d1	diff	5	3	1	5	5	5	0	0	1.0000	1.0000	1.0000	0.320	50.2
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep3_d3	diff	5	3	3	5	5	5	0	0	1.0000	1.0000	1.0000	0.840	116.4
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep3_d5	diff	5	3	5	5	5	5	0	0	1.0000	1.0000	1.0000	1.350	183.1
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep4_d0.5	diff	5	4	0.5	5	4	4	0	1	1.0000	0.8000	0.8889	0.170	32.3
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep4_d10	diff	5	4	10	5	5	5	0	0	1.0000	1.0000	1.0000	2.690	356.7
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep4_d1	diff	5	4	1	5	5	5	0	0	1.0000	1.0000	1.0000	0.320	50.6
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep4_d3	diff	5	4	3	5	5	5	0	0	1.0000	1.0000	1.0000	0.870	119.1
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep4_d5	diff	5	4	5	5	5	5	0	0	1.0000	1.0000	1.0000	1.420	185.2
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep5_d0.5	diff	5	5	0.5	5	4	4	0	1	1.0000	0.8000	0.8889	0.170	30.8
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep5_d10	diff	5	5	10	5	5	5	0	0	1.0000	1.0000	1.0000	2.820	361.3
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep5_d1	diff	5	5	1	5	5	5	0	0	1.0000	1.0000	1.0000	0.320	50.8
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep5_d3	diff	5	5	3	5	5	5	0	0	1.0000	1.0000	1.0000	0.880	119.9
Phocaeicola_dorei	Phocaeicola_dorei__diff_k5_rep5_d5	diff	5	5	5	5	5	5	0	0	1.0000	1.0000	1.0000	1.400	185.9
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep1_d0.5	same	2	1	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.080	19.5
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep1_d10	same	2	1	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.290	153.8
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep1_d1	same	2	1	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.140	29.3
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep1_d3	same	2	1	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.380	55.7
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep1_d5	same	2	1	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.620	84.8
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep2_d0.5	same	2	2	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.080	19.8
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep2_d10	same	2	2	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.420	154.2
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep2_d1	same	2	2	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.150	27.1
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep2_d3	same	2	2	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.370	56.0
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep2_d5	same	2	2	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.570	85.2
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep3_d0.5	same	2	3	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.080	19.9
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep3_d10	same	2	3	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.110	157.2
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep3_d1	same	2	3	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.140	28.2
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep3_d3	same	2	3	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.370	56.9
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep3_d5	same	2	3	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.580	87.1
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep4_d0.5	same	2	4	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.080	19.8
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep4_d10	same	2	4	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.120	157.7
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep4_d1	same	2	4	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.150	28.6
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep4_d3	same	2	4	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.360	56.7
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep4_d5	same	2	4	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.590	86.5
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep5_d0.5	same	2	5	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.080	21.4
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep5_d10	same	2	5	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.200	153.2
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep5_d1	same	2	5	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.140	27.4
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep5_d3	same	2	5	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.370	56.3
Phocaeicola_dorei	Phocaeicola_dorei__same_k2_rep5_d5	same	2	5	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.570	84.5
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep1_d0.5	same	3	1	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.110	24.3
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep1_d10	same	3	1	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.640	216.7
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep1_d1	same	3	1	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.200	34.2
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep1_d3	same	3	1	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.520	77.3
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep1_d5	same	3	1	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.890	119.6
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep2_d0.5	same	3	2	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.110	24.5
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep2_d10	same	3	2	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.620	217.8
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep2_d1	same	3	2	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.210	34.9
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep2_d3	same	3	2	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.560	78.4
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep2_d5	same	3	2	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.900	119.3
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep3_d0.5	same	3	3	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.110	24.2
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep3_d10	same	3	3	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.660	218.4
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep3_d1	same	3	3	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.190	34.5
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep3_d3	same	3	3	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.540	76.9
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep3_d5	same	3	3	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.840	119.5
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep4_d0.5	same	3	4	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.110	24.6
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep4_d10	same	3	4	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.710	217.5
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep4_d1	same	3	4	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.200	34.6
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep4_d3	same	3	4	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.540	78.6
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep4_d5	same	3	4	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.840	119.4
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep5_d0.5	same	3	5	0.5	1	1	1	0	0	1.0000	1.0000	1.0000	0.110	24.5
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep5_d10	same	3	5	10	1	1	1	0	0	1.0000	1.0000	1.0000	1.700	217.4
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep5_d1	same	3	5	1	1	1	1	0	0	1.0000	1.0000	1.0000	0.200	34.6
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep5_d3	same	3	5	3	1	1	1	0	0	1.0000	1.0000	1.0000	0.530	76.4
Phocaeicola_dorei	Phocaeicola_dorei__same_k3_rep5_d5	same	3	5	5	1	1	1	0	0	1.0000	1.0000	1.0000	0.880	119.1
Porphyromonas_gingivalis	Porphyromonas_gingivalis__diff_k2_rep1_d0.5	diff	2	1	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.050	17.9
Porphyromonas_gingivalis	Porphyromonas_gingivalis__diff_k2_rep1_d10	diff	2	1	10	2	2	2	0	0	1.0000	1.0000	1.0000	0.560	80.2
Porphyromonas_gingivalis	Porphyromonas_gingivalis__diff_k2_rep1_d1	diff	2	1	1	2	1	1	0	1	1.0000	0.5000	0.6667	0.080	20.0
Porphyromonas_gingivalis	Porphyromonas_gingivalis__diff_k2_rep1_d3	diff	2	1	3	2	1	1	0	1	1.0000	0.5000	0.6667	0.190	33.8
Porphyromonas_gingivalis	Porphyromonas_gingivalis__diff_k2_rep1_d5	diff	2	1	5	2	1	1	0	1	1.0000	0.5000	0.6667	0.290	48.5
Porphyromonas_gingivalis	Porphyromonas_gingivalis__diff_k2_rep2_d0.5	diff	2	2	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.050	15.8
Porphyromonas_gingivalis	Porphyromonas_gingivalis__diff_k2_rep2_d10	diff	2	2	10	2	2	2	0	0	1.0000	1.0000	1.0000	0.510	75.6
Porphyromonas_gingivalis	Porphyromonas_gingivalis__diff_k2_rep2_d1	diff	2	2	1	2	1	1	0	1	1.0000	0.5000	0.6667	0.080	19.4
Porphyromonas_gingivalis	Porphyromonas_gingivalis__diff_k2_rep2_d3	diff	2	2	3	2	1	1	0	1	1.0000	0.5000	0.6667	0.170	32.1
Porphyromonas_gingivalis	Porphyromonas_gingivalis__diff_k2_rep2_d5	diff	2	2	5	2	2	2	0	0	1.0000	1.0000	1.0000	0.270	46.1
Porphyromonas_gingivalis	Porphyromonas_gingivalis__diff_k2_rep3_d0.5	diff	2	3	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.050	15.8
Porphyromonas_gingivalis	Porphyromonas_gingivalis__diff_k2_rep3_d10	diff	2	3	10	2	2	2	0	0	1.0000	1.0000	1.0000	0.530	76.5
Porphyromonas_gingivalis	Porphyromonas_gingivalis__diff_k2_rep3_d1	diff	2	3	1	2	1	1	0	1	1.0000	0.5000	0.6667	0.070	19.8
Porphyromonas_gingivalis	Porphyromonas_gingivalis__diff_k2_rep3_d3	diff	2	3	3	2	2	2	0	0	1.0000	1.0000	1.0000	0.180	33.0
Porphyromonas_gingivalis	Porphyromonas_gingivalis__diff_k2_rep3_d5	diff	2	3	5	2	2	2	0	0	1.0000	1.0000	1.0000	0.280	45.2
Porphyromonas_gingivalis	Porphyromonas_gingivalis__diff_k2_rep4_d0.5	diff	2	4	0.5	2	1	1	0	1	1.0000	0.5000	0.6667	0.050	15.9
Porphyromonas_gingivalis	Porphyromonas_gingivalis__diff_k2_rep4_d10	diff	2	4	10	2	2	2	0	0	1.0000	1.0000	1.0000	0.510	74.6
